0x2ffcc661011bec72e1a9524e12060983e74d14ce	Zunami	zunami_protocol
0x63fc2f3c62b717ce121fb415168ec1ea76160960	GnosisSafev1.3.0	gnosis_safe
0x3eb3e185f47a6179415af3397fd6461fe4ef8b36	GnosisSafev1.3.0	gnosis_safe
0xaf53285fb07cefda6a3b5025c7995bbb3b4aa60d	GnosisSafev1.3.0	gnosis_safe
0x7db82166ed07cd6cda2fce47d28feb917b16f015	GnosisSafev1.3.0	gnosis_safe
0xf93406451c0bf1fe5fe04312c1bf512a211e9d0f	GnosisSafev1.3.0	gnosis_safe
0x69c625a716225c48c68a875b527af9581fd3799c	GnosisSafev1.3.0	gnosis_safe
0xe880cfc1f315b9311db08f65ea62a0b787fa6276	GnosisSafev1.3.0	gnosis_safe
0x46194d12248260a7a80c22833afab9f899a4f4d9	GnosisSafev1.3.0	gnosis_safe
0xf39a4a028625448dc2f006f769efcdc26cb94de0	GnosisSafev1.3.0	gnosis_safe
0x677fd4ed8ae623f2f625deb2d64f2070e46ca1a1	GnosisSafev1.3.0	gnosis_safe
0x7c00b83543445e1efe7570aa6f114d491ea31ed4	GnosisSafev1.3.0	gnosis_safe
0x293dd340b853a82284eeb7cbb4f27e946c208227	GnosisSafev1.3.0	gnosis_safe
0xdab55d1e72dbffc07a0004a48589d692c94cc424	GnosisSafev1.3.0	gnosis_safe
0x1b0acd579a3d90e68b64b60126c78e4fada9d6bb	GnosisSafev1.3.0	gnosis_safe
0x413fd8dbca644c02cb7603548d352d2476784777	GnosisSafev1.3.0	gnosis_safe
0xf5f63126ed968c987b0b1dd876bd749cecd496b2	GnosisSafev1.3.0	gnosis_safe
0x96b9bec845cecec6ed3baee57c49f68f0d85ce11	GnosisSafev1.3.0	gnosis_safe
0x7ee783f0a9e669ca7d77be9f3b6419b7ff824459	GnosisSafev1.3.0	gnosis_safe
0x990243e8cb8ced76b5bc48d6c9bea6b5c450a8e9	GnosisSafev1.3.0	gnosis_safe
0xe0b2eb6389250b0a4c0cb9d763698e0fc27c6d27	GnosisSafev1.3.0	gnosis_safe
0x73ae31f9fdeb8453d8cbeb2fee577ae39d13da5b	GnosisSafev1.3.0	gnosis_safe
0x7369cc48d18bbc10c096ed14d3ff1da50199697a	GnosisSafev1.3.0	gnosis_safe
0x7dd02b6b58a4254facdd09c3b762c92a71761371	GnosisSafev1.3.0	gnosis_safe
0x23ee98f49ed1f7cda803a8fd4e8975d30af83401	GnosisSafev1.3.0	gnosis_safe
0xfb7ee73bb3d926ab6dfd79eb65fc59ecb2aa481f	GnosisSafev1.3.0	gnosis_safe
0xa4d676ce11ad6da90afa98aa8152574af4dd45bc	GnosisSafev1.3.0	gnosis_safe
0x1e1fd9f6840ce528ea59f11a6e03183e67b865cf	GnosisSafev1.3.0	gnosis_safe
0x0841c7ec0e7217fd2bec5dc5db0eb39b3579eea4	gnosis_safe	
0x22c5fd1199a7e3352e6cd6a9a720379485bec654	gnosis_safe	
0x1826b4357565459595c36bbfa9493a67cf8b0239	gnosis_safe	
0x66ba8a0942a6a7aab7c2626e2c7e1b78379db645	gnosis_safe	
0xa1fd5501404b78df00f5bef0e800e725ed7c1669	gnosis_safe	
0xe9c9c90644a1cdbe2aa41aa00500940eb5931d8c	gnosis_safe	
0x7ea6130f004f36fbcf989c9802d6ebcce49a0c06	gnosis_safe	
0xf7ffc7d431eca93ccf64143183dffe5d19b42595	gnosis_safe	
0x9d8dee429d88cb385bfcd0737ce0530071c6ed4c	gnosis_safe	
0xa75fa3254c7eb3cdeefa33527d5295505f55cf57	gnosis_safe	
0x748c88d9db2dab5343881e659ea59621ad38364f	gnosis_safe	
0x896d7a065cd1438996d6b6a53e45933271096b52	gnosis_safe	
0x723e339df092ac72c19e2bc032c729ca3ced4560	gnosis_safe	
0x5ffb51e6d24c672987a4aeacdbde04be571cee3a	gnosis_safe	
0x0303257545a2ed0e1e3128dad316bc2ba40a2574	gnosis_safe	
0xc40f0c84cda58d49c5e1faf57217a542dbd9a4c9	gnosis_safe	
0x75d6f1fb7b75e82d1334549736d6bd848ca86f1a	gnosis_safe	
0x1feb13a679d8668aa8bb7c55c8ed7b8619a89007	gnosis_safe	
0xbb6b2f55a6415cdd7d853932bea16afc65401a58	gnosis_safe	
0x73b2e3cfa3e9249112bd16507c54ce9f3450b782	gnosis_safe	
0xd78b95b10a1619731cfedbb5841781e7d08f3a28	gnosis_safe	
0x28e733bb3d5bd850639b9cde7b2595af55958f53	gnosis_safe	
0x48325d6a599e231e4bda27a505d8ff26bbd8411a	gnosis_safe	
0xe07e1887c6e05a111ad9a5a647cf2167f485c34d	gnosis_safe	
0x5fcb67b1d065cb19c026f4dc8d3adb6c5130ceee	gnosis_safe	
0x4b7a166f5928742fb9053cb20452cacb5a127623	gnosis_safe	
0xe72ce8e84ab6d66f6054b09a6b208fc358feec6f	gnosis_safe	
0x9889ca6f00c0366135b4ef90cb49d9a1975714f5	gnosis_safe	
0x1f09c749371037e00309d4ec666d9ed886b0ac34	gnosis_safe	
0xee3bf23429832957deb7f032dd3293ab30df846b	gnosis_safe	
0x7a2912233b4c2c3c5e2261f54f9727a634bc6d00	gnosis_safe	
0xd92e70aebaf48ffd74bc92da80a535e4557788b2	gnosis_safe	
0xe0f27ed7d4b225732187c8fb36743b9f364f4f29	gnosis_safe	
0xd24400ae8bfebb18ca49be86258a3c749cf46853	Gemini	
0x72ce9c846789fdb6fc1f34ac4ad25dd9ef7031ef	GatewayRouter	arbitrum
0x6bba316c48b49bd1eac44573c5c871ff02958469	GASToken	gas_dao
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94	FTX Exchange 2	
0xf497b83cfbd31e7ba1ab646f3b50ae0af52d03a1	ForthClaim	ampleforth
0x4d953115678b15ce0b0396bcf95db68003f86fb5	formerly Gnosis Safe	
0x07f455f30e862e13e3e3d960762cb11c4f744d52	formerly Gnosis Safe	
0x22f9dcf4647084d6c31b2765f6910cd85c178c18	FillQuoteTransformer	zeroex_v3
0xbcd7254a1d759efa08ec7c3291b2e85c5dcc12ce	FeeSharingSystem	looksrare
0xdef1c0ded9bec7f1a1670819833240f027b25eff	ExchangeProxy	zeroex
0x97dec872013f6b5fb443861090ad931542878126	Exchange	uniswap
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667	Exchange	uniswap
0x45a2fdfed7f7a2c791fb1bdf6075b83fad821dde	Exchange	uniswap
0x2c4bd064b998838076fa341a83d007fc2fa50957	Exchange	uniswap
0x61935cbdd02287b511119ddb11aeb42f1593b7ef	Exchange	zeroex_v3
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb	Exchange	uniswap
0x8fd3121013a07c57f0d69646e86e7a4880b467b7	Exchange	airswap
0x48b04d2a05b6b604d8d5223fd1984f191ded51af	Exchange	uniswap
0xf9a423b86afbf8db41d7f24fa56848f56684e43f	EveryIcon	everyicon
0x27182842e098f60e3d576794a5bffb0777e025d3	Euler	euler
0x283af0b28c62c092c9727f1ee09c02ca627eb7f5	ETHRegistrarController_3	ethereumnameservice
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819	EtherDelta	etherdelta
0x97ca7fe0b0288f5eb85f386fed876618fb9b8ab8	ethercards	ethercards
0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc	eth	tornado_cash
0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf	ERC20Predicate	matic
0xd152f549545093347a162dce210e7293f1452150	Disperse	disperse
0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405	Dice2Win	dice2win
0x8888888883585b9a8202db34d8b09d7252bfc61c	Degens	degens
0x49497a4d914ae91d34ce80030fe620687bf333fd	DDEX	
0x5ab21ec0bfa0b29545230395e3adaca7d552c948	ComicMinter	punkscomic
0x71660c4005ba85c37ccec55d0c4493e66fe775d3	Coinbase	
0x503828976d22510aad0201ac7ec88293211d23da	coinbase	
0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740	coinbase	
0x55fe002aeff02f77364de339a1292923a15844b8	Circle	
0xfd3300a9a74b3250f1b2abc12b47611171910b07	CErc20Delegate	rari_capital
0xf5dce57282a584d2746faf1593d3121fcac444dc	cErc20	compound_v2
0x7d655c57f71464b6f83811c55d84009cd9f5221c	BulkCheckout	gitcoin
0x011b6e24ffb0b5f5fcc564cf4183c5bbbc96d515	Bridge	arbitrum
0x68c74e157f35a3e40f1b02bba3e6e3827d534059	BPool	balancer
0x564286362092d8e7936f0549571a803b203aaced	Binance	
0xd551234ae421e3bcba99a0da6d736074f22192ff	Binance	
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be	Binance	
0x56eddb7aa87536c09ccc2793473599fd21a8b17f	Binance	
0x28c6c06298d514db089934071355e5743bf21d60	Binance	
0x21a31ee1afc51d94c2efccaa2092ad1028285549	Binance	
0x4976a4a02f38326660d17bf34b431dc6e2eb2327	Binance	
0x0681d8db095565fe8a346fa0277bffde9c0edbbf	Binance	
0xdfd5293d8e347dfe59e90efd55b2956a1343963d	Binance	
0x9696f59e4d72e237be84ffd425dcad154bf96976	Binance	
0x47c84a87a2a972769cc5deda28118617e3a48f8c	Batcher	brahmafi
0xf20b9e713a33f61fa38792d2afaf1cd30339126a	BancorNetwork_v1	bancornetwork
0xb89570f6ad742cb1fd440a930d6c2a2ea29c51ee	BancorConverter_v0.11	bancornetwork
0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455	aztec_v2	
0xf4985070ce32b6b1994329df787d1acc9a2dd9e2	AxieClockAuction	axieinfinity
0xbcca60bb61934080951369a648fb03df4f96263c	AToken	aave_v2
0x28472a58a490c5e09a238847f66a68a47cc76f0f	AdidasOriginals	adidas
